ProductKey,OrderDate,ShipDate,CustomerKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
535,23-Feb-2016,29-Feb-16,11965,9,SO52969,1,24.99,9.35,24.99,2
480,23-Feb-2016,29-Feb-16,11965,9,SO52969,1,2.29,0.86,2.29,0.18
528,23-Feb-2016,29-Feb-16,18286,9,SO52970,1,4.99,1.87,4.99,0.4
536,23-Feb-2016,29-Feb-16,18286,9,SO52970,1,29.99,11.22,29.99,2.4
222,23-Feb-2016,29-Feb-16,18286,9,SO52970,1,34.99,13.09,34.99,2.8
490,23-Feb-2016,29-Feb-16,17243,9,SO52971,1,53.99,41.57,53.99,4.32
234,23-Feb-2016,29-Feb-16,17302,9,SO52972,1,49.99,38.49,49.99,4
225,23-Feb-2016,29-Feb-16,17302,9,SO52972,1,8.99,6.92,8.99,0.72
237,23-Feb-2016,29-Feb-16,14678,9,SO52973,1,49.99,38.49,49.99,4
225,23-Feb-2016,29-Feb-16,18197,9,SO52974,1,8.99,6.92,8.99,0.72
486,23-Feb-2016,29-Feb-16,14307,9,SO52975,1,159,59.47,159,12.72
529,23-Feb-2016,29-Feb-16,29268,1,SO52976,1,3.99,1.49,3.99,0.32
222,23-Feb-2016,29-Feb-16,29268,1,SO52976,1,34.99,13.09,34.99,2.8
541,23-Feb-2016,29-Feb-16,27293,4,SO52977,1,28.99,10.84,28.99,2.32
530,23-Feb-2016,29-Feb-16,27293,4,SO52977,1,4.99,1.87,4.99,0.4
487,23-Feb-2016,29-Feb-16,27293,4,SO52977,1,54.99,20.57,54.99,4.4
541,23-Feb-2016,29-Feb-16,26691,4,SO52978,1,28.99,10.84,28.99,2.32
540,23-Feb-2016,29-Feb-16,25435,1,SO52979,1,32.6,12.19,32.6,2.61
529,23-Feb-2016,29-Feb-16,25435,1,SO52979,1,3.99,1.49,3.99,0.32
540,23-Feb-2016,29-Feb-16,25102,4,SO52980,1,32.6,12.19,32.6,2.61
529,23-Feb-2016,29-Feb-16,25102,4,SO52980,1,3.99,1.49,3.99,0.32
222,23-Feb-2016,29-Feb-16,25102,4,SO52980,1,34.99,13.09,34.99,2.8
536,23-Feb-2016,29-Feb-16,18871,6,SO52981,1,29.99,11.22,29.99,2.4
536,23-Feb-2016,29-Feb-16,17385,6,SO52982,1,29.99,11.22,29.99,2.4
528,23-Feb-2016,29-Feb-16,17385,6,SO52982,1,4.99,1.87,4.99,0.4
217,23-Feb-2016,29-Feb-16,17385,6,SO52982,1,34.99,13.09,34.99,2.8
478,23-Feb-2016,29-Feb-16,21787,4,SO52983,1,9.99,3.74,9.99,0.8
477,23-Feb-2016,29-Feb-16,21787,4,SO52983,1,4.99,1.87,4.99,0.4
480,23-Feb-2016,29-Feb-16,21787,4,SO52983,1,2.29,0.86,2.29,0.18
478,23-Feb-2016,29-Feb-16,12183,6,SO52984,1,9.99,3.74,9.99,0.8
477,23-Feb-2016,29-Feb-16,12183,6,SO52984,1,4.99,1.87,4.99,0.4
214,23-Feb-2016,29-Feb-16,12183,6,SO52984,1,34.99,13.09,34.99,2.8
477,23-Feb-2016,29-Feb-16,18094,4,SO52985,1,4.99,1.87,4.99,0.4
473,23-Feb-2016,29-Feb-16,18094,4,SO52985,1,63.5,23.75,63.5,5.08
528,23-Feb-2016,29-Feb-16,17705,10,SO52986,1,4.99,1.87,4.99,0.4
535,23-Feb-2016,29-Feb-16,17705,10,SO52986,1,24.99,9.35,24.99,2
539,23-Feb-2016,29-Feb-16,19920,7,SO52987,1,24.99,9.35,24.99,2
529,23-Feb-2016,29-Feb-16,19920,7,SO52987,1,3.99,1.49,3.99,0.32
489,23-Feb-2016,29-Feb-16,19920,7,SO52987,1,53.99,41.57,53.99,4.32
225,23-Feb-2016,29-Feb-16,19920,7,SO52987,1,8.99,6.92,8.99,0.72
485,23-Feb-2016,29-Feb-16,14782,8,SO52988,1,21.98,8.22,21.98,1.76
478,23-Feb-2016,29-Feb-16,14782,8,SO52988,1,9.99,3.74,9.99,0.8
214,23-Feb-2016,29-Feb-16,14782,8,SO52988,1,34.99,13.09,34.99,2.8
529,23-Feb-2016,29-Feb-16,23937,8,SO52989,1,3.99,1.49,3.99,0.32
214,23-Feb-2016,29-Feb-16,23937,8,SO52989,1,34.99,13.09,34.99,2.8
535,23-Feb-2016,29-Feb-16,20588,10,SO52990,1,24.99,9.35,24.99,2
480,23-Feb-2016,29-Feb-16,20588,10,SO52990,1,2.29,0.86,2.29,0.18
477,23-Feb-2016,29-Feb-16,22492,8,SO52991,1,4.99,1.87,4.99,0.4
225,23-Feb-2016,29-Feb-16,22492,8,SO52991,1,8.99,6.92,8.99,0.72
490,23-Feb-2016,29-Feb-16,22492,8,SO52991,1,53.99,41.57,53.99,4.32
529,23-Feb-2016,29-Feb-16,27806,10,SO52992,1,3.99,1.49,3.99,0.32
529,23-Feb-2016,29-Feb-16,26865,10,SO52993,1,3.99,1.49,3.99,0.32
483,23-Feb-2016,29-Feb-16,26865,10,SO52993,1,120,44.88,120,9.6
530,23-Feb-2016,29-Feb-16,16193,10,SO52994,1,4.99,1.87,4.99,0.4
485,23-Feb-2016,29-Feb-16,12938,1,SO52995,1,21.98,8.22,21.98,1.76
222,23-Feb-2016,29-Feb-16,12938,1,SO52995,1,34.99,13.09,34.99,2.8
463,23-Feb-2016,29-Feb-16,12938,1,SO52995,1,24.49,9.16,24.49,1.96
485,23-Feb-2016,29-Feb-16,12793,4,SO52996,1,21.98,8.22,21.98,1.76
214,23-Feb-2016,29-Feb-16,12793,4,SO52996,1,34.99,13.09,34.99,2.8
473,23-Feb-2016,29-Feb-16,12793,4,SO52996,1,63.5,23.75,63.5,5.08
595,23-Feb-2016,29-Feb-16,18963,1,SO52997,1,564.99,308.22,564.99,45.2
535,23-Feb-2016,29-Feb-16,18963,1,SO52997,1,24.99,9.35,24.99,2
355,23-Feb-2016,29-Feb-16,11528,4,SO52998,1,"2,319.99","1,265.62","2,319.99",185.6
485,23-Feb-2016,29-Feb-16,11528,4,SO52998,1,21.98,8.22,21.98,1.76
478,23-Feb-2016,29-Feb-16,11528,4,SO52998,1,9.99,3.74,9.99,0.8
477,23-Feb-2016,29-Feb-16,11528,4,SO52998,1,4.99,1.87,4.99,0.4
467,23-Feb-2016,29-Feb-16,11528,4,SO52998,1,24.49,9.16,24.49,1.96
361,23-Feb-2016,29-Feb-16,12113,6,SO52999,1,"2,294.99","1,251.98","2,294.99",183.6
587,23-Feb-2016,29-Feb-16,14102,9,SO53000,1,769.49,419.78,769.49,61.56
474,23-Feb-2016,29-Feb-16,14102,9,SO53000,1,69.99,26.18,69.99,5.6
606,23-Feb-2016,29-Feb-16,21022,7,SO53001,1,539.99,343.65,539.99,43.2
576,23-Feb-2016,29-Feb-16,14939,8,SO53002,1,"2,384.07","1,481.94","2,384.07",190.73
214,23-Feb-2016,29-Feb-16,14939,8,SO53002,1,34.99,13.09,34.99,2.8
378,23-Feb-2016,29-Feb-16,18303,9,SO53003,1,"2,443.35","1,554.95","2,443.35",195.47
479,23-Feb-2016,29-Feb-16,18303,9,SO53003,1,8.99,3.36,8.99,0.72
390,24-Feb-2016,29-Feb-16,16482,9,SO53004,2,560.25,713.08,"1,120.49",89.64
222,24-Feb-2016,29-Feb-16,16482,9,SO53004,2,17.5,13.09,34.99,2.8
234,24-Feb-2016,29-Feb-16,16482,9,SO53004,2,25,38.49,49.99,4
363,24-Feb-2016,29-Feb-16,11493,10,SO53005,2,"1,147.50","1,251.98","2,294.99",183.6
222,24-Feb-2016,29-Feb-16,11493,10,SO53005,2,17.5,13.09,34.99,2.8
355,24-Feb-2016,29-Feb-16,11395,8,SO53006,2,"1,160.00","1,265.62","2,319.99",185.6
478,24-Feb-2016,29-Feb-16,11395,8,SO53006,2,5,3.74,9.99,0.8
225,24-Feb-2016,29-Feb-16,11530,6,SO53007,2,4.5,6.92,8.99,0.72
535,24-Feb-2016,29-Feb-16,13962,9,SO53008,2,12.5,9.35,24.99,2
528,24-Feb-2016,29-Feb-16,13962,9,SO53008,2,2.5,1.87,4.99,0.4
480,24-Feb-2016,29-Feb-16,13962,9,SO53008,2,1.15,0.86,2.29,0.18
484,24-Feb-2016,29-Feb-16,13962,9,SO53008,2,3.98,2.97,7.95,0.64
539,24-Feb-2016,29-Feb-16,14857,9,SO53009,2,12.5,9.35,24.99,2
490,24-Feb-2016,29-Feb-16,14857,9,SO53009,2,27,41.57,53.99,4.32
536,24-Feb-2016,29-Feb-16,17254,9,SO53010,2,15,11.22,29.99,2.4
472,24-Feb-2016,29-Feb-16,17254,9,SO53010,2,31.75,23.75,63.5,5.08
536,24-Feb-2016,29-Feb-16,17070,9,SO53011,2,15,11.22,29.99,2.4
528,24-Feb-2016,29-Feb-16,17070,9,SO53011,2,2.5,1.87,4.99,0.4
214,24-Feb-2016,29-Feb-16,17070,9,SO53011,2,17.5,13.09,34.99,2.8
485,24-Feb-2016,29-Feb-16,18707,9,SO53012,2,10.99,8.22,21.98,1.76
222,24-Feb-2016,29-Feb-16,18707,9,SO53012,2,17.5,13.09,34.99,2.8
471,24-Feb-2016,29-Feb-16,18707,9,SO53012,2,31.75,23.75,63.5,5.08
528,24-Feb-2016,29-Feb-16,24899,9,SO53013,2,2.5,1.87,4.99,0.4
485,24-Feb-2016,29-Feb-16,24899,9,SO53013,2,10.99,8.22,21.98,1.76
478,24-Feb-2016,29-Feb-16,24899,9,SO53013,2,5,3.74,9.99,0.8
477,24-Feb-2016,29-Feb-16,24899,9,SO53013,2,2.5,1.87,4.99,0.4
471,24-Feb-2016,29-Feb-16,24899,9,SO53013,2,31.75,23.75,63.5,5.08
234,24-Feb-2016,29-Feb-16,15126,9,SO53014,2,25,38.49,49.99,4
225,24-Feb-2016,29-Feb-16,15126,9,SO53014,2,4.5,6.92,8.99,0.72
480,24-Feb-2016,29-Feb-16,19090,9,SO53015,2,1.15,0.86,2.29,0.18
225,24-Feb-2016,29-Feb-16,18259,9,SO53016,2,4.5,6.92,8.99,0.72
225,24-Feb-2016,29-Feb-16,28967,4,SO53017,2,4.5,6.92,8.99,0.72
539,24-Feb-2016,29-Feb-16,28998,4,SO53018,2,12.5,9.35,24.99,2
529,24-Feb-2016,29-Feb-16,28998,4,SO53018,2,2,1.49,3.99,0.32
538,24-Feb-2016,29-Feb-16,11738,6,SO53019,2,10.75,8.04,21.49,1.72
467,24-Feb-2016,29-Feb-16,11738,6,SO53019,2,12.25,9.16,24.49,1.96
529,24-Feb-2016,29-Feb-16,11738,6,SO53019,2,2,1.49,3.99,0.32
530,24-Feb-2016,29-Feb-16,11203,6,SO53020,2,2.5,1.87,4.99,0.4
530,24-Feb-2016,29-Feb-16,29000,1,SO53021,2,2.5,1.87,4.99,0.4
480,24-Feb-2016,29-Feb-16,29000,1,SO53021,2,1.15,0.86,2.29,0.18
530,24-Feb-2016,29-Feb-16,28003,1,SO53022,2,2.5,1.87,4.99,0.4
540,24-Feb-2016,29-Feb-16,11277,6,SO53023,2,16.3,12.19,32.6,2.61
529,24-Feb-2016,29-Feb-16,11277,6,SO53023,2,2,1.49,3.99,0.32
214,24-Feb-2016,29-Feb-16,11277,6,SO53023,2,17.5,13.09,34.99,2.8
529,24-Feb-2016,29-Feb-16,15526,6,SO53024,2,2,1.49,3.99,0.32
540,24-Feb-2016,29-Feb-16,15526,6,SO53024,2,16.3,12.19,32.6,2.61
214,24-Feb-2016,29-Feb-16,15526,6,SO53024,2,17.5,13.09,34.99,2.8
465,24-Feb-2016,29-Feb-16,15526,6,SO53024,2,12.25,9.16,24.49,1.96
529,24-Feb-2016,29-Feb-16,24776,4,SO53025,2,2,1.49,3.99,0.32
540,24-Feb-2016,29-Feb-16,24776,4,SO53025,2,16.3,12.19,32.6,2.61
487,24-Feb-2016,29-Feb-16,24776,4,SO53025,2,27.5,20.57,54.99,4.4
535,24-Feb-2016,29-Feb-16,11176,6,SO53026,2,12.5,9.35,24.99,2
540,24-Feb-2016,29-Feb-16,18758,6,SO53027,2,16.3,12.19,32.6,2.61
529,24-Feb-2016,29-Feb-16,18758,6,SO53027,2,2,1.49,3.99,0.32
540,24-Feb-2016,29-Feb-16,24317,4,SO53028,2,16.3,12.19,32.6,2.61
480,24-Feb-2016,29-Feb-16,24317,4,SO53028,2,1.15,0.86,2.29,0.18
478,24-Feb-2016,29-Feb-16,21720,4,SO53029,2,5,3.74,9.99,0.8
477,24-Feb-2016,29-Feb-16,21720,4,SO53029,2,2.5,1.87,4.99,0.4
477,24-Feb-2016,29-Feb-16,15498,6,SO53030,2,2.5,1.87,4.99,0.4
478,24-Feb-2016,29-Feb-16,15498,6,SO53030,2,5,3.74,9.99,0.8
214,24-Feb-2016,29-Feb-16,15498,6,SO53030,2,17.5,13.09,34.99,2.8
467,24-Feb-2016,29-Feb-16,15498,6,SO53030,2,12.25,9.16,24.49,1.96
477,24-Feb-2016,29-Feb-16,21159,1,SO53031,2,2.5,1.87,4.99,0.4
478,24-Feb-2016,29-Feb-16,21159,1,SO53031,2,5,3.74,9.99,0.8
222,24-Feb-2016,29-Feb-16,21159,1,SO53031,2,17.5,13.09,34.99,2.8
465,24-Feb-2016,29-Feb-16,21159,1,SO53031,2,12.25,9.16,24.49,1.96
474,24-Feb-2016,29-Feb-16,19778,4,SO53032,2,35,26.18,69.99,5.6
475,24-Feb-2016,29-Feb-16,11827,6,SO53033,2,35,26.18,69.99,5.6
490,24-Feb-2016,29-Feb-16,11827,6,SO53033,2,27,41.57,53.99,4.32
463,24-Feb-2016,29-Feb-16,11827,6,SO53033,2,12.25,9.16,24.49,1.96
225,24-Feb-2016,29-Feb-16,18346,4,SO53034,2,4.5,6.92,8.99,0.72
477,24-Feb-2016,29-Feb-16,18346,4,SO53034,2,2.5,1.87,4.99,0.4
528,24-Feb-2016,29-Feb-16,14921,4,SO53035,2,2.5,1.87,4.99,0.4
480,24-Feb-2016,29-Feb-16,14921,4,SO53035,2,1.15,0.86,2.29,0.18
528,24-Feb-2016,29-Feb-16,13698,8,SO53036,2,2.5,1.87,4.99,0.4
535,24-Feb-2016,29-Feb-16,13698,8,SO53036,2,12.5,9.35,24.99,2
480,24-Feb-2016,29-Feb-16,13698,8,SO53036,2,1.15,0.86,2.29,0.18
528,24-Feb-2016,29-Feb-16,18632,10,SO53037,2,2.5,1.87,4.99,0.4
535,24-Feb-2016,29-Feb-16,18632,10,SO53037,2,12.5,9.35,24.99,2
480,24-Feb-2016,29-Feb-16,18632,10,SO53037,2,1.15,0.86,2.29,0.18
535,24-Feb-2016,29-Feb-16,17640,8,SO53038,2,12.5,9.35,24.99,2
529,24-Feb-2016,29-Feb-16,19177,8,SO53039,2,2,1.49,3.99,0.32
217,24-Feb-2016,29-Feb-16,19177,8,SO53039,2,17.5,13.09,34.99,2.8
538,24-Feb-2016,29-Feb-16,28410,10,SO53040,2,10.75,8.04,21.49,1.72
529,24-Feb-2016,29-Feb-16,28410,10,SO53040,2,2,1.49,3.99,0.32
217,24-Feb-2016,29-Feb-16,28410,10,SO53040,2,17.5,13.09,34.99,2.8
541,24-Feb-2016,29-Feb-16,11566,7,SO53041,2,14.5,10.84,28.99,2.32
530,24-Feb-2016,29-Feb-16,11566,7,SO53041,2,2.5,1.87,4.99,0.4
480,24-Feb-2016,29-Feb-16,11566,7,SO53041,2,1.15,0.86,2.29,0.18
537,24-Feb-2016,29-Feb-16,11277,6,SO53042,2,17.5,13.09,35,2.8
528,24-Feb-2016,29-Feb-16,11277,6,SO53042,2,2.5,1.87,4.99,0.4
480,24-Feb-2016,29-Feb-16,11277,6,SO53042,2,1.15,0.86,2.29,0.18
485,24-Feb-2016,29-Feb-16,17036,6,SO53043,2,10.99,8.22,21.98,1.76
222,24-Feb-2016,29-Feb-16,17036,6,SO53043,2,17.5,13.09,34.99,2.8
225,24-Feb-2016,29-Feb-16,12602,10,SO53044,2,4.5,6.92,8.99,0.72
485,24-Feb-2016,29-Feb-16,18758,6,SO53045,2,10.99,8.22,21.98,1.76
478,24-Feb-2016,29-Feb-16,18758,6,SO53045,2,5,3.74,9.99,0.8
477,24-Feb-2016,29-Feb-16,18758,6,SO53045,2,2.5,1.87,4.99,0.4
485,24-Feb-2016,29-Feb-16,12979,1,SO53046,2,10.99,8.22,21.98,1.76
486,24-Feb-2016,29-Feb-16,12979,1,SO53046,2,79.5,59.47,159,12.72
583,24-Feb-2016,29-Feb-16,16887,4,SO53047,2,850.5,"1,082.51","1,700.99",136.08
477,24-Feb-2016,29-Feb-16,16887,4,SO53047,2,2.5,1.87,4.99,0.4
479,24-Feb-2016,29-Feb-16,16887,4,SO53047,2,4.5,3.36,8.99,0.72
487,24-Feb-2016,29-Feb-16,16887,4,SO53047,2,27.5,20.57,54.99,4.4
591,24-Feb-2016,29-Feb-16,12032,6,SO53048,2,282.5,308.22,564.99,45.2
478,24-Feb-2016,29-Feb-16,12032,6,SO53048,2,5,3.74,9.99,0.8
477,24-Feb-2016,29-Feb-16,12032,6,SO53048,2,2.5,1.87,4.99,0.4
217,24-Feb-2016,29-Feb-16,12032,6,SO53048,2,17.5,13.09,34.99,2.8
591,24-Feb-2016,29-Feb-16,15561,1,SO53049,2,282.5,308.22,564.99,45.2
535,24-Feb-2016,29-Feb-16,15561,1,SO53049,2,12.5,9.35,24.99,2
480,24-Feb-2016,29-Feb-16,15561,1,SO53049,2,1.15,0.86,2.29,0.18
374,24-Feb-2016,29-Feb-16,20199,4,SO53050,2,"1,221.68","1,554.95","2,443.35",195.47
214,24-Feb-2016,29-Feb-16,20199,4,SO53050,2,17.5,13.09,34.99,2.8
463,24-Feb-2016,29-Feb-16,20199,4,SO53050,2,12.25,9.16,24.49,1.96
589,24-Feb-2016,29-Feb-16,13870,1,SO53051,2,384.75,419.78,769.49,61.56
476,24-Feb-2016,29-Feb-16,13870,1,SO53051,2,35,26.18,69.99,5.6
357,24-Feb-2016,29-Feb-16,11741,4,SO53052,2,"1,160.00","1,265.62","2,319.99",185.6
485,24-Feb-2016,29-Feb-16,11741,4,SO53052,2,10.99,8.22,21.98,1.76
486,24-Feb-2016,29-Feb-16,11741,4,SO53052,2,79.5,59.47,159,12.72
353,24-Feb-2016,29-Feb-16,11816,4,SO53053,2,"1,160.00","1,265.62","2,319.99",185.6
222,24-Feb-2016,29-Feb-16,11816,4,SO53053,2,17.5,13.09,34.99,2.8
363,24-Feb-2016,29-Feb-16,11837,4,SO53054,2,"1,147.50","1,251.98","2,294.99",183.6
477,24-Feb-2016,29-Feb-16,11837,4,SO53054,2,2.5,1.87,4.99,0.4
478,24-Feb-2016,29-Feb-16,11837,4,SO53054,2,5,3.74,9.99,0.8
222,24-Feb-2016,29-Feb-16,11837,4,SO53054,2,17.5,13.09,34.99,2.8
363,24-Feb-2016,29-Feb-16,11326,4,SO53055,2,"1,147.50","1,251.98","2,294.99",183.6
528,24-Feb-2016,29-Feb-16,11326,4,SO53055,2,2.5,1.87,4.99,0.4
537,24-Feb-2016,29-Feb-16,11326,4,SO53055,2,17.5,13.09,35,2.8
214,24-Feb-2016,29-Feb-16,11326,4,SO53055,2,17.5,13.09,34.99,2.8
363,24-Feb-2016,29-Feb-16,11297,4,SO53056,2,"1,147.50","1,251.98","2,294.99",183.6
537,24-Feb-2016,29-Feb-16,11297,4,SO53056,2,17.5,13.09,35,2.8
528,24-Feb-2016,29-Feb-16,11297,4,SO53056,2,2.5,1.87,4.99,0.4
222,24-Feb-2016,29-Feb-16,11297,4,SO53056,2,17.5,13.09,34.99,2.8
566,24-Feb-2016,29-Feb-16,27774,8,SO53057,2,371.18,461.44,742.35,59.39
541,24-Feb-2016,29-Feb-16,27774,8,SO53057,2,14.5,10.84,28.99,2.32
570,24-Feb-2016,29-Feb-16,27777,8,SO53058,2,371.18,461.44,742.35,59.39
541,24-Feb-2016,29-Feb-16,27777,8,SO53058,2,14.5,10.84,28.99,2.32
530,24-Feb-2016,29-Feb-16,27777,8,SO53058,2,2.5,1.87,4.99,0.4
480,24-Feb-2016,29-Feb-16,27777,8,SO53058,2,1.15,0.86,2.29,0.18
575,24-Feb-2016,29-Feb-16,28309,9,SO53059,2,"1,192.04","1,481.94","2,384.07",190.73
214,24-Feb-2016,29-Feb-16,28309,9,SO53059,2,17.5,13.09,34.99,2.8
606,24-Feb-2016,29-Feb-16,26743,9,SO53060,2,270,343.65,539.99,43.2
477,24-Feb-2016,29-Feb-16,26743,9,SO53060,2,2.5,1.87,4.99,0.4
479,24-Feb-2016,29-Feb-16,26743,9,SO53060,2,4.5,3.36,8.99,0.72
214,24-Feb-2016,29-Feb-16,26743,9,SO53060,2,17.5,13.09,34.99,2.8
605,24-Feb-2016,29-Feb-16,26748,9,SO53061,2,270,343.65,539.99,43.2
217,24-Feb-2016,29-Feb-16,26748,9,SO53061,2,17.5,13.09,34.99,2.8
599,24-Feb-2016,29-Feb-16,12011,9,SO53062,2,270,294.58,539.99,43.2
477,24-Feb-2016,29-Feb-16,12011,9,SO53062,2,2.5,1.87,4.99,0.4
478,24-Feb-2016,29-Feb-16,12011,9,SO53062,2,5,3.74,9.99,0.8
473,24-Feb-2016,29-Feb-16,12011,9,SO53062,2,31.75,23.75,63.5,5.08
563,24-Feb-2016,29-Feb-16,22112,6,SO53063,2,"1,192.04","1,481.94","2,384.07",190.73
214,24-Feb-2016,29-Feb-16,22112,6,SO53063,2,17.5,13.09,34.99,2.8
237,24-Feb-2016,29-Feb-16,22112,6,SO53063,2,25,38.49,49.99,4
584,24-Feb-2016,29-Feb-16,21601,4,SO53064,2,270,343.65,539.99,43.2
538,24-Feb-2016,29-Feb-16,21601,4,SO53064,2,10.75,8.04,21.49,1.72
529,24-Feb-2016,29-Feb-16,21601,4,SO53064,2,2,1.49,3.99,0.32
465,24-Feb-2016,29-Feb-16,21601,4,SO53064,2,12.25,9.16,24.49,1.96
382,24-Feb-2016,29-Feb-16,18549,6,SO53065,2,560.25,713.08,"1,120.49",89.64
477,24-Feb-2016,29-Feb-16,18549,6,SO53065,2,2.5,1.87,4.99,0.4
479,24-Feb-2016,29-Feb-16,18549,6,SO53065,2,4.5,3.36,8.99,0.72
222,24-Feb-2016,29-Feb-16,18549,6,SO53065,2,17.5,13.09,34.99,2.8
382,24-Feb-2016,29-Feb-16,19408,4,SO53066,2,560.25,713.08,"1,120.49",89.64
479,24-Feb-2016,29-Feb-16,19408,4,SO53066,2,4.5,3.36,8.99,0.72
386,24-Feb-2016,29-Feb-16,22639,10,SO53067,2,560.25,713.08,"1,120.49",89.64
217,24-Feb-2016,29-Feb-16,22639,10,SO53067,2,17.5,13.09,34.99,2.8
363,25-Feb-2016,01-Mar-16,11470,8,SO53068,4,573.75,"1,251.98","2,294.99",183.6
483,25-Feb-2016,01-Mar-16,11203,6,SO53069,4,30,44.88,120,9.6
539,25-Feb-2016,01-Mar-16,14516,9,SO53070,4,6.25,9.35,24.99,2
529,25-Feb-2016,01-Mar-16,16694,9,SO53071,4,1,1.49,3.99,0.32
539,25-Feb-2016,01-Mar-16,16694,9,SO53071,4,6.25,9.35,24.99,2
480,25-Feb-2016,01-Mar-16,16694,9,SO53071,4,0.57,0.86,2.29,0.18
484,25-Feb-2016,01-Mar-16,16694,9,SO53071,4,1.99,2.97,7.95,0.64
536,25-Feb-2016,01-Mar-16,17063,9,SO53072,4,7.5,11.22,29.99,2.4
528,25-Feb-2016,01-Mar-16,17063,9,SO53072,4,1.25,1.87,4.99,0.4
480,25-Feb-2016,01-Mar-16,17063,9,SO53072,4,0.57,0.86,2.29,0.18
537,25-Feb-2016,01-Mar-16,19632,9,SO53073,4,8.75,13.09,35,2.8
485,25-Feb-2016,01-Mar-16,19632,9,SO53073,4,5.5,8.22,21.98,1.76
537,25-Feb-2016,01-Mar-16,21212,9,SO53074,4,8.75,13.09,35,2.8
528,25-Feb-2016,01-Mar-16,21212,9,SO53074,4,1.25,1.87,4.99,0.4
217,25-Feb-2016,01-Mar-16,21212,9,SO53074,4,8.75,13.09,34.99,2.8
528,25-Feb-2016,01-Mar-16,21367,9,SO53075,4,1.25,1.87,4.99,0.4
480,25-Feb-2016,01-Mar-16,21367,9,SO53075,4,0.57,0.86,2.29,0.18
530,25-Feb-2016,01-Mar-16,14209,9,SO53076,4,1.25,1.87,4.99,0.4
529,25-Feb-2016,01-Mar-16,25129,9,SO53077,4,1,1.49,3.99,0.32
538,25-Feb-2016,01-Mar-16,25129,9,SO53077,4,5.37,8.04,21.49,1.72
217,25-Feb-2016,01-Mar-16,25129,9,SO53077,4,8.75,13.09,34.99,2.8
529,25-Feb-2016,01-Mar-16,11902,9,SO53078,4,1,1.49,3.99,0.32
480,25-Feb-2016,01-Mar-16,11902,9,SO53078,4,0.57,0.86,2.29,0.18
540,25-Feb-2016,01-Mar-16,16168,9,SO53079,4,8.15,12.19,32.6,2.61
480,25-Feb-2016,01-Mar-16,16168,9,SO53079,4,0.57,0.86,2.29,0.18
484,25-Feb-2016,01-Mar-16,11122,9,SO53080,4,1.99,2.97,7.95,0.64
374,25-Feb-2016,01-Mar-16,23764,8,SO53081,4,610.84,"1,554.95","2,443.35",195.47
479,25-Feb-2016,01-Mar-16,23764,8,SO53081,4,2.25,3.36,8.99,0.72
477,25-Feb-2016,01-Mar-16,23764,8,SO53081,4,1.25,1.87,4.99,0.4
378,25-Feb-2016,01-Mar-16,19440,10,SO53082,4,610.84,"1,554.95","2,443.35",195.47
477,25-Feb-2016,01-Mar-16,19440,10,SO53082,4,1.25,1.87,4.99,0.4
479,25-Feb-2016,01-Mar-16,19440,10,SO53082,4,2.25,3.36,8.99,0.72
222,25-Feb-2016,01-Mar-16,19440,10,SO53082,4,8.75,13.09,34.99,2.8
380,25-Feb-2016,01-Mar-16,22448,7,SO53083,4,610.84,"1,554.95","2,443.35",195.47
540,25-Feb-2016,01-Mar-16,22448,7,SO53083,4,8.15,12.19,32.6,2.61
529,25-Feb-2016,01-Mar-16,22448,7,SO53083,4,1,1.49,3.99,0.32
480,25-Feb-2016,01-Mar-16,28094,1,SO53084,4,0.57,0.86,2.29,0.18
529,25-Feb-2016,01-Mar-16,11178,4,SO53085,4,1,1.49,3.99,0.32
471,25-Feb-2016,01-Mar-16,11178,4,SO53085,4,15.88,23.75,63.5,5.08
217,25-Feb-2016,01-Mar-16,11178,4,SO53085,4,8.75,13.09,34.99,2.8
539,25-Feb-2016,01-Mar-16,28793,1,SO53086,4,6.25,9.35,24.99,2
539,25-Feb-2016,01-Mar-16,28810,4,SO53087,4,6.25,9.35,24.99,2
491,25-Feb-2016,01-Mar-16,28810,4,SO53087,4,13.5,41.57,53.99,4.32
480,25-Feb-2016,01-Mar-16,11226,1,SO53088,4,0.57,0.86,2.29,0.18
530,25-Feb-2016,01-Mar-16,11200,6,SO53089,4,1.25,1.87,4.99,0.4
463,25-Feb-2016,01-Mar-16,11200,6,SO53089,4,6.12,9.16,24.49,1.96
538,25-Feb-2016,01-Mar-16,28032,4,SO53090,4,5.37,8.04,21.49,1.72
529,25-Feb-2016,01-Mar-16,28032,4,SO53090,4,1,1.49,3.99,0.32
234,25-Feb-2016,01-Mar-16,28032,4,SO53090,4,12.5,38.49,49.99,4
529,25-Feb-2016,01-Mar-16,25378,1,SO53091,4,1,1.49,3.99,0.32
540,25-Feb-2016,01-Mar-16,25378,1,SO53091,4,8.15,12.19,32.6,2.61
480,25-Feb-2016,01-Mar-16,25378,1,SO53091,4,0.57,0.86,2.29,0.18
535,25-Feb-2016,01-Mar-16,11185,6,SO53092,4,6.25,9.35,24.99,2
528,25-Feb-2016,01-Mar-16,11185,6,SO53092,4,1.25,1.87,4.99,0.4
214,25-Feb-2016,01-Mar-16,11185,6,SO53092,4,8.75,13.09,34.99,2.8
